peakID	H3K36me3	m6A
peak=13467	12.9998238790157	13.4513399181394
peak=23111	-12.4514687129474	13.0208063607243
peak=13468	13.0551129359955	13.4513399181394
peak=23112	13.1197517122014	16.7072647541315
peak=13469	13.0551129359955	13.4513399181394
peak=23113	12.5912885792461	16.7072647541315
peak=5461	-12.6906527993485	12.2109756777264
peak=23114	12.5316251384226	16.7072647541315
peak=5462	-12.7588478031083	12.2109756777264
peak=28580	-12.8219732354811	11.6261653199045
peak=23115	12.8786257298054	16.7072647541315
peak=5463	-12.8219732354811	12.2109756777264
peak=28581	1.15739036483227	10.1935253605012
peak=23116	13.309334237401	16.7072647541315
peak=28582	0.592383440838357	-14.6154572204706
peak=23117	12.7876985439713	16.7072647541315
peak=5465	-12.6213650943149	-12.7357675472666
peak=28583	-12.5461710022674	12.0670981857484
peak=23118	12.4769992861331	16.7072647541315
peak=23119	12.5045707393244	16.7072647541315
peak=28586	-12.2994942390094	-11.7359790396134
peak=11372	-12.6144798042453	11.0973737689902
peak=401	-12.3855928136014	-11.7017396386744
peak=28589	0.584962500721156	-11.0230612497353
peak=405	-0.0692984431204131	-10.806549621986
peak=19740	-13.252813241993	13.0786511933253
peak=406	12.6213650943149	-11.8301190254445
peak=26904	0.648630695095072	13.8918786142437
peak=19742	-0.108488957829068	12.0637321201969
peak=26905	-13.1565571532	13.2424298275577
peak=21023	-13.1644355860646	-11.0091287895393
peak=19743	12.5242968376626	12.0637321201969
peak=19744	12.5653401272085	12.0637321201969
peak=21025	12.0467829703564	-11.0230612497353
peak=19745	-0.140264256988284	12.0637321201969
peak=3373	-12.1199137854523	13.2424298275577
peak=3374	-11.9370059265166	13.2424298275577
peak=19747	12.4795276692563	16.7206851450511
peak=3375	13.81987969983	15.1074214320149
peak=19749	-12.5677184578508	14.3921161398986
peak=3377	1.24188859696225	13.956829877743
peak=36141	-0.277710982466238	12.2410893788609
peak=36142	-12.4693874409643	-12.7166051413354
peak=36143	0.14511670785981	-11.3831642606351
peak=36144	12.2937590096679	-14.221360549605
peak=36146	-12.4693874409643	-11.1363503414542
peak=17653	-11.8301190254445	-14.0868825967491
peak=17654	-12.3165643853969	-14.0868825967491
peak=31563	13.1675749519882	11.199058823653
peak=31566	-12.2109756777264	14.3443652665871
peak=17659	-0.488709411159543	13.8918786142437
peak=31567	-12.3963371942311	14.3443652665871
peak=31568	-12.7795141791435	14.3443652665871
peak=34050	-12.4693874409643	-12.3556263936379
peak=31569	-12.5509872145215	11.7735513464285
peak=27307	-12.3665954260714	11.9733386208004
peak=27308	12.2937590096679	11.9733386208004
peak=34054	-12.8219732354811	-13.9385688271439
peak=34055	-12.9423312245106	-13.9385688271439
peak=34056	12.8573978917013	-13.9385688271439
peak=34057	-0.584114106082835	-13.9385688271439
peak=34058	-11.9947069952581	-16.8606141714068
peak=34059	-12.204876767604	-16.8606141714068
peak=22728	-12.714460188456	-11.9589151560914
peak=22729	-0.473720560543019	-11.579787329527
peak=15567	-12.0535865436392	-14.0785678077783
peak=15568	-12.4921035424792	-14.0785678077783
peak=7560	12.9183042336999	-11.5608104687279
peak=25214	1.05413343713348	11.4619909505856
peak=21	-12.6906527993485	-12.0838117072529
peak=25216	13.3881518588298	16.5219224339313
peak=25217	0.842087516259667	13.1358695766485
peak=23	-12.1802199821702	-11.8419573990995
peak=25218	-12.3963371942311	-13.501961549804
peak=24	0.115477217419936	-11.8419573990995
peak=25219	-13.822869535884	14.6439125439491
peak=18057	-12.6213650943149	-12.7036873259675
peak=13470	12.5677184578508	13.4513399181394
peak=25	-12.3855928136014	-11.2940463132715
peak=13471	12.7588478031083	13.4513399181394
peak=26	0.164415020050034	-11.0091287895393
peak=13472	13.1581362854076	13.4513399181394
peak=2983	13.7597841789655	17.481492006504
peak=2984	-0.222196309728603	14.4577014993465
peak=2986	-0.182978743348916	-11.5655781367843
peak=23120	12.2937590096679	16.4799223291561
peak=2987	13.3908406957667	13.0669300688641
peak=23121	12.5557874020838	16.4799223291561
peak=5471	12.5485811181651	-11.9661449133456
peak=23124	0.575350905936865	12.4359306517036
peak=28590	-12.5461710022674	-11.0230612497353
peak=28591	12.9441629858548	-13.0431982089002
peak=23126	-12.2170489135563	14.5627790413152
peak=28592	-12.4693874409643	-13.6097558854237
peak=23127	-12.8612808035887	14.5627790413152
peak=28593	12.8843613391657	-13.6773893165014
peak=28594	-12.3855928136014	-13.2001323145648
peak=28595	-12.3855928136014	-13.169142076888
peak=28596	13.1581362854076	-12.2109756777264
peak=5479	-12.8219732354811	11.526988205432
peak=35759	-0.264688872805123	11.8614746751258
peak=11383	-0.25964381663302	-13.1181299774973
peak=28599	-12.3855928136014	12.2410893788609
peak=415	-12.3855928136014	-13.1262204823301
peak=19750	-12.4463079310503	14.3921161398986
peak=416	-12.5461710022674	-13.1262204823301
peak=21031	13.1181299774973	-11.1805308073445
peak=19751	-0.0242184710838696	14.3921161398986
peak=417	-12.5461710022674	-13.1262204823301
peak=19752	-12.5267437429997	14.3921161398986
peak=418	-12.2994942390094	-13.1262204823301
peak=33660	0.77778917537106	-12.9749522735341
peak=19753	-12.6006098524467	14.3921161398986
peak=33661	13.0551129359955	14.3443652665871
peak=21036	-0.496470475703734	-11.0091287895393
peak=33664	-12.3855928136014	-14.8679061138362
peak=33665	0.277210174598161	-14.8679061138362
peak=21038	-0.55019708256048	14.3921161398986
peak=33666	-12.4693874409643	-14.8679061138362
peak=33667	-12.4693874409643	-14.8679061138362
peak=33668	0.0916304754655683	-14.8679061138362
peak=36150	12.8843613391657	13.8918786142437
peak=33669	-0.745115434318818	-11.714674827308
peak=36151	13.1581362854076	13.8918786142437
peak=29407	12.6620007187185	-15.2363506020779
peak=36153	12.9587339471429	-11.3503867423128
peak=29408	12.6144798042453	-15.2363506020779
peak=17661	0.0323729747744926	15.0785261131974
peak=17662	-12.8199794609227	15.0785261131974
peak=36157	0.509013647487857	-11.5608104687279
peak=31570	-12.4946056156712	11.7735513464285
peak=1291	-13.5204959136719	-10.9950604670327
peak=31571	0.0197294704259315	11.7735513464285
peak=24829	-12.0087787482805	-14.7207252189857
peak=17668	13.5782547422097	15.412073603508
peak=17669	13.2993511357963	15.412073603508
peak=10100	12.6418259720418	12.8496005748375
peak=34060	-12.3855928136014	-16.8606141714068
peak=34061	-12.7588478031083	-16.8606141714068
peak=10102	-12.6597729618816	-12.7123120417803
peak=27317	-0.596412521464694	14.4318240280079
peak=27318	12.3501104433479	14.4318240280079
peak=34064	13.4844453077716	14.4768094786502
peak=22734	-0.0200377532365449	11.2051823262286
peak=22735	-12.4693874409643	-11.7444134105577
peak=34068	13.1581362854076	18.3878532569368
peak=22736	-11.892163309862	-12.7876985439713
peak=2100	-12.2140154914108	-13.0853064699916
peak=22737	-13.101811569824	-12.7876985439713
peak=2102	0.551583376102883	14.2732856714003
peak=25220	-12.2994942390094	-10.7406240444894
peak=25221	1.35648531692373	12.6282176802234
peak=2105	-12.5509872145215	12.8139815516147
peak=25223	-12.5461710022674	12.0501887675964
peak=2106	-12.1296050111525	12.8139815516147
peak=25224	-12.9998238790157	12.6730881929094
peak=10994	-12.5936245497061	-12.7378810768578
peak=2107	12.2937590096679	11.5985178106126
peak=30	-12.5461710022674	-11.344850683943
peak=25225	-12.4693874409643	14.7207252189857
peak=18063	12.5936245497061	14.6439125439491
peak=31	-12.4693874409643	-10.6891244049133
peak=25226	-12.204876767604	14.1357894336026
peak=32	-13.1565571532	-11.192909219112
peak=25227	-12.6213650943149	14.1357894336026
peak=18065	-12.3747678140928	13.3164229655036
peak=10997	-12.4895971223893	14.0189825278438
peak=25228	-12.8843613391657	12.8938703047851
peak=18066	-12.195679785496	13.3164229655036
peak=10998	-0.103253961797025	14.0189825278438
peak=18067	-11.9947069952581	13.3164229655036
peak=35	-0.261301735935862	-10.7151040092362
peak=18068	12.3963371942311	13.3164229655036
peak=36	-12.4693874409643	-10.7151040092362
peak=2991	0.819987760203579	1.30017354224684
peak=18069	-0.147806595457592	13.3164229655036
peak=2992	12.886268152873	14.3921161398986
peak=38	-12.8843613391657	-15.5234700695303
peak=2993	12.8535045010213	14.3921161398986
peak=2994	-11.998237821888	14.3921161398986
peak=2995	-12.4307138857919	14.3921161398986
peak=20649	-13.0534168447575	-14.621193361942
peak=2997	14.3078411689456	21.709777566333
peak=2998	-12.9998238790157	-11.8653466448168
peak=11802	12.4016795259825	11.4923539451599
peak=5482	-12.8219732354811	12.9368219444924
peak=5483	-12.1487943214243	12.9368219444924
peak=5484	-12.6213650943149	12.1487943214243
peak=5486	12.4946056156712	18.2419133437838
peak=5487	12.4693874409643	18.2419133437838
peak=5488	12.9441629858548	18.2419133437838
peak=5489	13.1581362854076	18.2419133437838
peak=421	-12.6213650943149	12.0192432166036
peak=422	-12.4693874409643	12.0192432166036
peak=423	-12.4693874409643	12.8219732354811
peak=424	-12.8843613391657	14.5204345263119
peak=21042	-12.6213650943149	-15.5295830637439
peak=11399	-12.8397942902026	11.192909219112
peak=33670	12.752589717641	-11.714674827308
peak=21043	-11.9184905922923	-15.5295830637439
peak=429	-12.0804844570676	-11.9552866455245
peak=33671	12.9998238790157	-12.9587339471429
peak=33672	12.8843613391657	19.3751773424086
peak=3393	13.7845326101437	14.243843395769
peak=33673	12.5485811181651	20.1946041774033
peak=33674	-12.3165643853969	-10.9592775057205
peak=29410	12.5936245497061	-14.6828300333489
peak=33675	-12.1296050111525	-10.9592775057205
peak=29411	12.670877504397	-14.6828300333489
peak=3396	-12.6213650943149	12.8938703047851
peak=29412	12.9998238790157	-14.3092631739307
peak=29414	-12.8319009861964	12.7336509168387
peak=12200	-11.6397928932793	-12.5959567439432
peak=1710	-1.06463447658719	-10.5420645422834
peak=29415	-12.9423312245106	-12.8139815516147
peak=12201	-12.3165643853969	-12.5959567439432
peak=12202	-12.142426202319	-12.5959567439432
peak=29417	-1.45099333010637	-13.8138813748941
peak=12203	-12.204876767604	-12.5959567439432
peak=29418	12.6620007187185	-13.3988772686283
peak=12204	-11.8769005910403	-12.5959567439432
peak=29419	12.3720488252728	-13.8138813748941
peak=17670	13.2062512720607	14.8630731220099
peak=1715	-12.2647358011301	-13.8727710567342
peak=17671	13.6439688959223	14.8630731220099
peak=12208	-0.711188959232784	13.8823564686542
peak=17674	12.8199794609227	14.190827797067
peak=17675	12.5653401272085	11.8497960222456
peak=4202	0.0259952085329444	11.0774833568595
peak=24839	13.7597841789655	15.5018682771328
peak=31585	-12.7315311764619	12.8938703047851
peak=31586	-12.6906527993485	12.5724633890837
peak=31587	-12.3165643853969	12.5724633890837
peak=31588	-12.2851131885015	12.0871313015405
peak=27324	-12.9767431067343	12.4946056156712
peak=31589	-12.7315311764619	12.6575417597034
peak=22743	-12.9331373682567	11.9697462508145
peak=15585	12.7588478031083	14.3921161398986
peak=15586	12.6304946615056	14.4768094786502
peak=25230	13.5853146782015	14.243843395769
peak=2113	0.391982263051178	14.190827797067
peak=15588	12.9441629858548	14.1357894336026
peak=2114	12.6373041221062	14.4318240280079
peak=25232	-12.1068900450922	11.5985178106126
peak=18070	-12.2230966903477	13.3164229655036
peak=2115	12.192601049712	14.4318240280079
peak=25233	-12.4693874409643	11.5985178106126
peak=18071	-12.9312915452812	13.3164229655036
peak=13901	-13.4907255503239	12.2410893788609
peak=2116	12.4693874409643	14.0189825278438
peak=25234	-12.3855928136014	11.7735513464285
peak=2117	-12.3963371942311	-15.5864000178859
peak=25235	-12.7588478031083	-11.6124077931387
peak=2118	-12.2381061374321	14.0189825278438
peak=25236	-12.7588478031083	-12.9587339471429
peak=20650	-12.9695663972905	-11.8497960222456
peak=25238	-12.204876767604	16.2475010782798
peak=25239	-12.3855928136014	16.2475010782798
peak=45	13.2062512720607	11.8101699376647
peak=18078	-0.0852103895189606	13.2878566418405
peak=18079	12.646333693381	13.2878566418405
peak=48	12.6213650943149	-15.2250944394858
peak=49	0.152851488083371	-15.2250944394858
peak=23141	-12.1296050111525	15.2438062143446
peak=23142	0.363785799555148	14.3443652665871
peak=23143	13.2936153364077	17.1556187249811
peak=35771	-12.5267437429997	-10.6978363579624
peak=23144	0.0692200491234426	11.5415806599912
peak=5909	13.6004937074528	14.1357894336026
peak=35773	-12.4921035424792	-13.8727710567342
peak=23146	-12.2588604314098	13.8918786142437
peak=35774	-12.4693874409643	-13.8727710567342
peak=23147	-12.0296323280441	13.8918786142437
peak=5495	-12.4693874409643	-11.9035053104239
peak=35775	-12.8219732354811	-14.7680292101769
peak=23148	-12.0122753448561	13.8918786142437
peak=5496	-12.204876767604	12.1036156563945
peak=35776	-12.4693874409643	-12.6642250408379
peak=5497	-12.4693874409643	12.1036156563945
peak=430	-12.6906527993485	11.8730595476615
peak=5498	-12.204876767604	-10.8462739113499
peak=11819	-12.9275927993996	-13.8138813748941
peak=431	-12.9164393225808	12.6485822833637
peak=3810	0.716668179932978	-10.9665054519057
peak=35779	-12.5218457751619	-13.6097558854237
peak=432	-12.2994942390094	12.6485822833637
peak=433	-12.3855928136014	12.6485822833637
peak=434	-12.8573978917013	12.6485822833637
peak=3813	0.759155833800272	13.8918786142437
peak=435	-12.8573978917013	12.6485822833637
peak=21051	13.0449063490961	-14.4383370409243
peak=3816	0.555962628998604	13.8038284107908
peak=21052	-0.345970746815866	-14.4383370409243
peak=3817	12.7588478031083	13.8038284107908
peak=21053	-12.4437206006566	-12.9909903035308
peak=3818	-12.9423312245106	15.8774998313693
peak=33681	-12.9998238790157	-11.477252323938
peak=21054	-13.0652478216575	-12.9909903035308
peak=3819	0.406592431022587	10.8925428166486
peak=21055	-13.0753120064604	-14.6718174609578
peak=6301	0.543350311048787	13.1722712290547
peak=33683	-0.862863216507318	-11.7017396386744
peak=21056	-0.690286094419409	-10.5708044377245
peak=33684	12.5267437429997	-12.0087787482805
peak=29420	-0.904241017194569	-12.1134166114859
peak=21057	-13.4371018289084	-10.8540891798706
peak=33685	13.1067265020392	-11.7017396386744
peak=29421	12.4123052049553	-12.1134166114859
peak=21058	-12.7958367409336	-13.222945804499
peak=33686	-0.357738829780655	-11.1743015444676
peak=21059	-13.1816181683958	-13.222945804499
peak=33687	-12.914571997649	-11.3939266756404
peak=33688	-12.8059453518029	-11.3939266756404
peak=6307	-12.5795516528066	12.3747678140928
peak=1720	-0.890713242057582	-15.0992245119166
peak=33689	-12.4693874409643	-11.3939266756404
peak=12211	-12.1068900450922	-13.0346270391973
peak=6308	12.1551344548578	12.3747678140928
peak=1721	-0.0291773710257156	-11.3613955331659
peak=29426	-0.541209550672794	-11.4873376152072
peak=12213	12.6797000057693	11.714674827308
peak=36173	0.0714793884199389	-11.9625345635113
peak=29428	-12.7315311764619	-11.617008227652
peak=12214	-12.1036156563945	12.2410893788609
peak=12215	-12.6862816551444	15.4576694405253
peak=12216	0.732467710426612	15.4576694405253
peak=1726	-12.5889488203147	-10.5896511465148
peak=12217	-12.7315311764619	-3.83337007811927
peak=1727	-0.339880139710104	-14.5805530130875
peak=31590	-12.2880008897076	12.6575417597034
peak=17684	12.3611213347348	14.6039160602393
peak=17685	-12.1199137854523	14.6039160602393
peak=17686	-0.219695794306683	10.6978363579624
peak=17688	0.0500406824995956	13.6097558854237
peak=31596	-0.323077194940855	10.6803595235137
peak=31598	0.127827464400894	13.2424298275577
peak=4219	12.7588478031083	15.3649895651631
peak=22751	12.4971033570169	13.207776964928
peak=22752	-11.8261512148002	-11.9406806484241
peak=22753	-11.9480021309777	-11.9406806484241
peak=15591	12.4693874409643	13.0208063607243
peak=22754	-12.4995967814898	-11.9406806484241
peak=15592	-12.2994942390094	-11.8614746751258
peak=22755	-12.1392315707194	-11.9406806484241
peak=22756	-11.7317432907078	-11.9406806484241
peak=2120	-12.1101570189541	14.0189825278438
peak=34089	-12.3855928136014	-13.2468890162743
peak=22757	-12.1864237975389	-11.9406806484241
peak=22758	0.106308902146341	-11.9406806484241
peak=25240	-12.2994942390094	16.2475010782798
peak=32403	-12.8219732354811	-15.0532895574955
peak=32404	-12.6906527993485	-13.6212506083377
peak=25242	-12.3855928136014	11.6488069497258
peak=18080	-12.2559137493378	13.2878566418405
peak=25243	1.02418595446743	12.1036156563945
peak=18081	-12.1296050111525	13.2878566418405
peak=32406	-12.8476446430833	-12.3222098437489
peak=25244	14.1074622998262	11.6352646565395
peak=18082	-11.9804966361835	13.2878566418405
peak=50	-12.3855928136014	-15.2250944394858
peak=32407	-13.6563131260635	-13.6551952776883
peak=25245	12.9998238790157	-13.6097558854237
peak=18083	-12.0535865436392	13.2878566418405
peak=51	12.7588478031083	12.0192432166036
peak=18084	-11.9947069952581	13.2878566418405
peak=18085	-12.7315311764619	13.2878566418405
peak=53	-12.2994942390094	-13.5387951828664
peak=18086	-11.9370059265166	13.2878566418405
peak=25249	-13.1067265020392	11.399277924509
peak=18087	-11.8261512148002	13.2878566418405
peak=7597	-0.605957484296707	14.1357894336026
peak=18088	-0.299152836798759	13.2878566418405
peak=18089	-12.1487943214243	13.2878566418405
peak=59	12.8843613391657	13.1486354605487
peak=5913	13.2394493595193	12.5218457751619
peak=20668	-12.1645927167124	11.1491119907069
peak=16405	-12.3165643853969	14.3921161398986
peak=16406	-11.998237821888	13.956829877743
peak=5919	-1.2461605872694	-12.8919735190256
peak=11823	-11.5938579388582	-12.7856568014272
peak=8402	-12.8843613391657	-13.5628386531178
peak=8403	-12.9551049802166	-12.5533893047216
peak=35785	-0.100987807584827	-12.3362275894834
peak=8404	-12.5461710022674	-13.6992470945095
peak=11829	-11.8845521339872	-12.914571997649
peak=3820	-0.126606316379569	12.2410893788609
peak=443	12.3882864197626	15.9590284001271
peak=3822	0.392317422778761	11.211279947482
peak=3824	-12.0192432166036	12.7080061288961
peak=26942	-12.7588478031083	12.0535865436392
peak=21060	-12.3855928136014	-12.9927613509431
peak=14315	-12.4566110995749	-11.8807314351417
peak=21061	13.063563610585	13.3988772686283
peak=14316	-12.2381061374321	-11.8807314351417
peak=447	0.693370405278736	-10.6626683755175
peak=21062	12.5267437429997	14.4768094786502
peak=33690	-12.4228531959443	-11.3939266756404
peak=14318	-12.1068900450922	-13.8238647725686
peak=3828	13.697076158819	14.8630731220099
peak=33691	-12.204876767604	-11.3939266756404
peak=6310	-12.3108967487977	11.497352893477
peak=21065	-13.1197517122014	-11.3224915375975
peak=19785	-12.5095276074232	14.3443652665871
peak=6311	-0.314061213614408	11.497352893477
peak=21066	12.2381061374321	11.8575922856975
peak=29430	-12.5267437429997	-12.9275927993996
peak=21067	-12.9423312245106	-13.6883596000723
peak=19787	-0.367605669282007	11.3939266756404
peak=29431	-12.3052067590087	-12.9275927993996
peak=33696	-12.5461710022674	-11.9876193119243
peak=29432	-12.7420988697783	-12.9275927993996
peak=21069	-1.02568664366365	-11.7899411283909
peak=19789	12.4820516290339	11.3939266756404
peak=29433	-13.127833153011	-12.9785317197094
peak=6317	-12.6906527993485	14.1357894336026
peak=1730	-12.6259370995385	-14.2805533057351
peak=33699	-13.1067265020392	-12.1739893741665
peak=12221	0.776103988073164	12.1036156563945
peak=6318	-12.4228531959443	14.190827797067
peak=1731	-12.4488906296293	-14.2805533057351
peak=29436	12.4463079310503	17.010189333487
peak=6319	-12.6213650943149	14.190827797067
peak=1732	-12.6327680547287	-12.6440815932657
peak=12223	-12.2994942390094	12.2410893788609
peak=12224	0.322843801069097	14.3650237510343
peak=1734	-12.4359306517036	-13.0853064699916
peak=29439	-12.9423312245106	-12.2994942390094
peak=1735	-0.474027525352306	-11.5415806599912
peak=17692	-12.2261110981324	14.0189825278438
peak=12227	0.253228648214194	-12.5437568533759
peak=17693	-12.0637321201969	14.0189825278438
peak=4220	13.3192487328175	15.3649895651631
peak=34500	13.657430108963	16.4799223291561
peak=4221	12.9605450132117	15.3649895651631
peak=34501	13.7916716500798	15.5834647865813
peak=4222	12.5485811181651	15.3649895651631
peak=34502	-12.7588478031083	-12.4995967814898
peak=4223	12.9014326077295	15.3649895651631
peak=4224	12.6686634231753	15.3649895651631
peak=34504	-12.7588478031083	14.2949796550409
peak=4225	13.3881518588298	14.5627790413152
peak=34509	13.2062512720607	-11.4517262680745
peak=22761	-12.3909750061555	11.5608104687279
peak=22762	-12.3583764803282	12.6052480015658
peak=18501	-12.8219732354811	-11.4465664090661
peak=2130	-13.02427396254	11.116993677547
peak=32410	-13.7250466651218	-12.4385319777616
peak=2131	12.6840911065291	13.9385688271439
peak=32411	-12.9731592145897	-12.4385319777616
peak=32412	-12.7315311764619	-12.4385319777616
peak=25250	-12.3855928136014	11.1805308073445
peak=2133	-12.3108967487977	-14.2512604859884
peak=32413	-12.0871313015405	-12.4385319777616
peak=25251	-12.8219732354811	11.1039434298916
peak=32414	-12.2966294742855	-13.4641628186685
peak=32415	0.915889045296122	-3.39741829447163
peak=25253	-12.6906527993485	13.5266214962479
peak=32416	0.591184375770064	11.6124077931387
peak=60	12.8843613391657	12.195679785496
peak=32417	-0.532269606880967	-13.586487982626
peak=61	0.122205932373171	-13.6212506083377
peak=32418	-12.9127022526479	-12.2170489135563
peak=62	12.7588478031083	13.2424298275577
peak=32419	-0.482465426799135	-13.8038284107908
peak=25257	-12.9998238790157	11.2294196882304
peak=25258	-13.1067265020392	-3.44222232860507
peak=64	-0.183508283370273	-12.5509872145215
peak=25259	-13.8534070315053	11.0640690803855
